episode_link,wiki_url,description,genres,age_rating,release_date,directors,writers,cast,tags,character_names,synopsis_with_character_names
https://www.imdb.com/title/tt11198334/?ref_=ttep_ep1,,Viserys hosts a tournament to celebrate the birth of his second child. Rhaenyra welcomes her uncle Daemon back to the Red Keep.,[],TV-MA,Release date,['Miguel Sapochnik'],"['', '', '']",[],"['male rear nudity', 'orgy', 'clothed male naked female scene', 'clothed female naked female scene', 'female topless nudity', 'pressure ulcer', 'city guard', 'watch guard', 'police violence', 'emasculation', 'beheading', 'rear entry sex', 'jousting tournament', 'gory violence', 'sports betting', 'tripping a horse', 'breech birth', 'childbirth complication', 'birth of son', 'emergency caesarean section', 'impossible choice', 'blood stained sheets', 'funeral pyre', 'reverse cowgirl sex', 'brothel', 'brother brother estrangement', 'heir to throne', 'father daughter relationship', 'prologue', 'neglectful husband', 'female full rear nudity', 'sex with prostitute', 'doggystyle sex', 'female nudity', 'female rear nudity', 'female frontal nudity', 'female full frontal nudity', 'competition', 'bare chested male', 'drinking', 'fall', 'father son relationship', 'party', 'ritual', 'scolding', 'death of son']",[],"In 101 AC, King Jaehaerys I Targaryen, having outlived all his children, convened a Great Council to select an heir and avoid a potential war of succession. While Prince Viserys, Jaehaerys' oldest grandson, was chosen, several lords supported Princess Rhaenys, Jaehaerys' oldest living descendant.

Nine years into Viserys's reign, his wife, Queen Aemma Arryn, is again with child. After many failed pregnancies, Viserys is certain Aemma will bear a healthy son. A great tournament is organized to celebrate the impending birth. Ser Otto Hightower, the Hand of the King, insists that Prince Daemon, Viserys's brother and heir presumptive, is unfit to rule, citing his brutal methods as Commander of the City Watch, but Viserys ignores his advice.

At the tournament, Viserys's only living child, Princess Rhaenyra, and her companion, Lady Alicent Hightower, Ser Otto's daughter, are intrigued by Ser Criston Cole, a handsome, common-born knight who defeats the popular Daemon in both jousting and melee. Meanwhile, Aemma suffers a breech birth that drastically risks both her life and her baby's. Viserys allows Grand Maester Mellos to perform a cesarean section, hoping to save the child, though knowing the procedure will kill Aemma. The infant, named Baelon, dies hours after his mother. Rhaenyra's dragon Syrax cremates their remains during the funeral.

At Ser Otto's request, Alicent makes a condolence visit to Viserys. Ser Otto later informs the Small Council that, at a local brothel, Daemon mockingly referred to the deceased Baelon as ""the heir for a day."" When confronted, Daemon says Viserys never supported him and claims he is a weak king manipulated by others, particularly Ser Otto. Outraged, Viserys removes Daemon as his heir in favor of Rhaenyra and banishes Daemon from King's Landing.

Viserys tells Rhaenyra a secret passed down through the generations: their ancestor Aegon the Conqueror dreamt of a threat from the North that Westeros can only defeat if a Targaryen sits on the Iron Throne. The lords of Westeros swear fealty to Rhaenyra as crown princess, while Daemon and his lover, Mysaria, depart atop his dragon, Caraxes."
https://www.imdb.com/title/tt11198336/?ref_=ttep_ep2,,Rhaenyra oversteps at the Small Council. Viserys is urged to secure the succession through marriage. Daemon announces his intentions.,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",TV-MA,Release date,['Greg Yaitanes'],"['', '', '']",[],"['council meeting', 'maggots', '12 year old girl', 'dragon egg', 'theft', 'brother brother conflict', 'marriage engagement', 'betrayal', 'crabs', 'torture', 'secret alliance', 'competition', 'bare chested man', 'beach', 'brother brother relationship', 'in laws', 'jealousy', 'execution', 'drowning', 'loyalty']",[],"Prince-Admiral Craghas Drahar of the Triarchy, an alliance of the Free Cities of Essos, attacks Westerosi ships in the Stepstones regions with his pirate fleet. He is known as the Crabfeeder because he nails his enemies to posts on the beach, leaving them to be slowly eaten alive by crabs.

Six months have passed since Rhaenyra's anointing as heir to the Iron Throne. Master of Ships Lord Corlys Velaryon demands that the Small Council take action after the Triarchy-backed pirates destroy four Westerosi vessels. Viserys refuses, wanting to avoid open warfare with Essos. He dismisses Rhaenyra's suggestion to show force against Drahar, and instead relegates her to choosing a new Kingsguard knight. Over protests from Otto and newly-appointed Lord Commander Ser Harrold Westerling, she chooses Ser Criston, the only candidate with actual battle experience.

Lady Alicent continues to secretly console Viserys. She eventually advises that he speak with Rhaenyra about Queen Aemma's death and the expectation for a king to remarry. Ser Corlys and Rhaenys suggest that Viserys unite their Houses by marrying their twelve-year-old daughter, Lady Laena Velaryon.

The Small Council learns Daemon, who previously seized Dragonstone, stole the dragon egg that was intended for the late Prince Baelon and has declared his intentions to marry his mistress, Mysaria, who he claims is pregnant, as his second wife. Ser Otto persuades Viserys to allow him to confront Daemon.

Daemon, who is illegally occupying Dragonstone, is supported by a loyal cadre of City Watch guards. Ser Otto and a small detachment arrive to confront Daemon, demanding he return the dragon egg. As bloodshed looms, Rhaenyra arrives on her dragon, Syrax. She persuades Daemon to peacefully return the egg to her.

Rhaenyra's disobedience in going to Dragonstone angers the king, prompting a heartfelt discussion regarding his remarrying to fortify the Targaryen line of succession. Ultimately, Viserys announces his intention to wed Alicent, shocking and angering both Rhaenyra and Lord Corlys.

Lord Corlys, insulted by Viserys rejecting his daughter's hand in marriage, secretly meets with Prince Daemon. Lord Corlys proposes they form an alliance to retake the Stepstones, using the victory to their mutual advantage."
https://www.imdb.com/title/tt11198338/?ref_=ttep_ep3,,Daemon and the Sea Snake battle the Crabfeeder. The realm celebrates Aegon's second nameday. Rhaenyra faces the prospect of marriage.,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",TV-MA,Release date,['Greg Yaitanes'],"['', '', '']",[],"['gay character', 'competition', 'beach', 'drinking', 'dinner', 'gift', 'brother brother relationship', 'father son relationship', 'fight', 'loyalty', 'party', 'ritual', 'scolding']",[],"Three years on, the war in the Stepstones archipelago is going badly. Enemy commander Craghas ""The Crabfeeder"" Drahar and his forces have engaged in guerilla tactics, raiding Lord Corlys Velaryon's fleets at night and retreating into deep caves whenever Prince Daemon launches attacks with his dragon, Caraxes.

Meanwhile, Alicent Hightower, having married King Viserys and giving birth to son, Aegon, is pregnant again; Queen Alicent and Princess Rhaenyra, once close friends, have become estranged. Viserys, disinterested in the Stepstones war, leads the court on a hunt to celebrate Aegon's second nameday; he intends to kill a white hart stag, considered a royal good omen. Believing Viserys intends to replace her with Aegon as heir to the throne, Rhaenyra storms away from camp, with only her Kingsguard, Ser Criston Cole, following.

Viserys dismisses Lord Jason Lannister's marriage suit for Rhaenyra, while Hand of the King Ser Otto Hightower proposes betrothing to Prince Aegon, Rhaenyra's two-year-old half-brother and Otto's grandson. Master of Laws Lord Lyonel Strong advises Viserys to wed Rhaenyra to Corlys Velaryon's son, Ser Laenor, to heal the rift between Houses Targaryen and Velaryon.

While camped overnight in the woods, a wild boar invades the campsite, trampling Criston and attacking Rhaenyra before the two kill it. Before returning to the main camp, Rhaenyra encounters the white hart and allows it to go unharmed; meanwhile, Viserys takes two attempts to slay a regular stag.

Following the hunt, Otto tells Alicent that the realm's nobles will favor Aegon as king, despite Viserys preferring Rhaenyra. Meanwhile, Viserys assures Rhaenyra she will never be replaced as his heir, but urges her to find an influential husband to bolster her claim to the Iron Throne.

Alicent advises Viserys to send reinforcements to the Stepstones. When a messenger brings word of Viserys's decision, Daemon refuses to accept his brother's aid. He feigns surrender to lure the Crabfeeder's army into the open, at which point the Velaryon infantry, led by Corlys, and his younger brother, Vaemond, launch a counterattack. Simultaneously, Ser Laenor cuts off the enemy's escape route with his dragon, Seasmoke. Daemon pursues Drahar into the caverns, killing him as the Velaryon forces claim victory."
https://www.imdb.com/title/tt11198340/?ref_=ttep_ep4,,"Rhaenyra continues her search for a suitable match, Daemon returns to Kings Landing and stirs more trouble for the King. Rhaenyra learns a valuable lesson.","['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",TV-MA,Release date,['Clare Kilner'],"['', '', '']",[],"['incest', 'female nudity', 'female rear nudity', 'female full frontal nudity', 'female frontal nudity', 'female full nudity', 'male frontal nudity', 'rear nudity', 'bare chested man', 'father figure', 'bed', 'brother brother relationship', 'male rear nudity', 'therapy', 'sex scene']",[],"On a realm-wide tour to choose a spouse, Princess Rhaenyra Targaryen, accompanied by Ser Criston Cole, has travelled to Storm's End. With Lord Boremund Baratheon's guidance, she meets and rejects countless suitors. Rhaenyra abandons the tour while a fight erupts between two suitors, in which one, an adolescent boy, kills another by sword. As her ship approaches King's Landing, her uncle, Prince Daemon, flies past on his dragon, Caraxes, victoriously returning from his three-year military campaign in the Stepstones.

Daemon enters the throne room, wearing a crown and claiming the title ""King of the Narrow Sea"". He gives up the crown to his brother, King Viserys, swearing his allegiance. As the reconciled brothers celebrate at a feast, Queen Alicent confides her loneliness to Rhaenyra, who also admits missing their friendship. Daemon speaks to Rhaenyra, advising her to indulge her desires while fulfilling royal duties.

Late at night, Rhaenyra, disguised as a boy, sneaks out with Daemon to explore King's Landing's seamier areas. They drink, attend a bawdy play, and visit a brothel, where Daemon removes Rhaenyra's disguise and seduces her. Although she is willing, he is unable to consummate the affair. A frustrated Daemon leaves. Returning to the Red Keep, Rhaenyra seduces Criston, who is initially reluctant due to his Kingsguard oath of chastity, but they ultimately sex.

Ser Otto Hightower learns about Daemon and Rhaenyra's exploits from a spy called the White Worm. Otto informs Viserys, who reacts angrily to the news, as well as Otto's apparent spying on Rhaenyra. Alicent overhears their conversation. She confronts Rhaenyra privately, inadvertently revealing Otto's spying to Rhaenyra. Rhaenyra denies having sex with Daemon. Viserys angrily confronts a disheveled and hungover Daemon, who seemingly confirms the accusations and proposes to wed Rhaenyra. Viserys claims Daemon only wants the marriage to gain the crown, and exiles his brother back to the Vale. Alicent tells Viserys her belief that Rhaenyra is still a virgin.

To avoid scandal, Viserys orders Rhaenyra to marry Ser Laenor Velaryon. In exchange, she demands her father dismiss Otto as his Hand, claiming he manipulates the king for personal ambitions. Viserys does so. He later sends Grand Maester Mellos to give her an abortifacient drink to prevent any ""unwanted consequences."""
https://www.imdb.com/title/tt11198342/?ref_=ttep_ep5,,Daemon visits his wife in the Vale. Viserys and Rhaenyra broker agreements with the Velaryons. Alicent seeks the truth about the princess.,[],TV-MA,Release date,['Clare Kilner'],"['', '', '']",[],"['gay', 'gay kiss', 'rear nudity', 'bare chested man', 'beach', 'dinner', 'gay male character', 'gay man', 'fight', 'knife', 'party', 'ritual', 'scolding']",[],"In the Vale, Daemon Targaryen murders his estranged wife, Lady Rhea Royce, framing her death as a hunting accident.

King Viserys and Princess Rhaenyra sail to Driftmark to arrange the princess's marriage to Ser Laenor Velaryon, the son of Lord Corlys and Princess Rhaenys, thus uniting the Targaryens and Velaryon Houses. Knowing Laenor is gay, Rhaenyra says that, once married, they can perform their royal duties and be free to have lovers. Later, Ser Criston Cole proposes that he and Rhaenyra run away to Essos and assume new identities. Rhaenyra refuses to give up the throne and says they can continue their current relationship. Criston feels used and despairs over breaking his Kingsguard vows.

Before leaving King's Landing, Ser Otto Hightower warns Alicent that if Rhaenyra becomes queen, Alicent's children will be considered a dangerous political threat to the throne. Ser Larys Strong slyly asks Alicent about Rhaenyra's health, mentioning she was given a medicinal drink. Alicent questions Criston about allegations that Rhaenyra and Daemon had sex; Criston, misunderstanding, confesses that he slept with the princess. Criston expects execution, but Alicent merely dismisses him and keeps the secret; Rhaenyra's dishonesty distresses Alicent.

At a feast celebrating Rhaenyra and Laenor's forthcoming nuptials, Alicent interrupts Viserys' speech, entering the hall wearing a green gown matching House Hightower's signal color for a call to arms. Her uncle, Lord Hobert, promises her full political support. Daemon unexpectedly attends the feast. Ser Gerold Royce confronts him, claiming he murdered Rhea. Daemon denies it and demands he inherit Rhea's lands. Daemon flirts with Lady Laena, Lord Corlys's daughter. Daemon privately questions Rhaenyra about her marriage; she teasingly suggests they wed.

Laenor's lover, Ser Joffrey Lonmouth, realizes that Criston is Rhaenyra's paramour. Joffrey tells Criston that they should protect the wedding couple's secrets. Criston perceives this as blackmail and brutally beats Joffrey to death, bringing the feast to a disastrous end and devastating Laenor. Rhaenyra and Laenor are hastily wed in a private ceremony the same night. The frail Viserys collapses immediately after the ceremony. Later, as Criston is about to commit suicide over his misdeeds, Queen Alicent interrupts him."
https://www.imdb.com/title/tt11198346/?ref_=ttep_ep6,,"Ten years later. Rhaenyra navigates Alicent's continued speculation about her children, while Daemon and Laena weigh an offer in Pentos.",[],TV-MA,Release date,['Miguel Sapochnik'],"['', '', '']",[],"['pregnant wife', 'giving birth', 'suicide', 'loss of wife', 'loss of mother', 'husband wife relationship', 'gay husband', 'open marriage', 'wife pregnant by lover', 'wife pregnant by another man', 'pregnant woman commits suicide', 'gay', 'male masturbation', 'male nudity', 'rear nudity', 'bare chested man', 'boy', 'bed', 'father figure', 'brother brother relationship', 'gay man', 'male rear nudity', 'prank', 'arson', 'undressing', 'paternity', 'scolding', 'urination']",[],"Ten years after marrying Ser Laenor Velaryon, Princess Rhaenyra gives birth to a third child. Queen Alicent immediately summons the infant. A weakened Rhaenyra brings the newborn herself, assisted by Laenor, who names him Joffrey. Alicent notes the child, like brothers Jacaerys and Lucerys, bears no resemblance to Laenor. Alicent privately insists that Rhaenyra's children are bastards, an allegation King Viserys repeatedly ignores.

Alicent's son Aegon, aided by Jacaerys and Lucerys, pranks his younger brother, Aemond, who as yet has no dragon. Alicent scolds Aegon for misbehaving and stresses family unity, saying he will one day fight Rhaenyra for the throne.

Ser Criston, now Alicent's protector and ally, trains the young princes in swordsmanship. Ser Criston taunts City Watch commander Ser Harwin Strong over his protecting Jacaerys like he was his own child, provoking Harwin to attack Criston. Lord Lyonel Strong later chastises his son Harwin's behavior, stressing it substantiates rumours about Rhaenyra's infidelity with Harwin and damages the children's legitimacy. Amid the political turmoil, Rhaenyra denies Laenor's request to fight the Triarchy. To ease family tensions, Rhaenyra proposes that Prince Jacaerys marry Helaena, Alicent's daughter. Viserys approves, while Alicent disapproves, stating that Jacaerys is a bastard.

The rumours cause Lord Strong to offer his resignation as Hand of the King, which Viserys rejects. Viserys allows Lord Strong to escort the disgraced Harwin back to Harrenhal. After Harwin bids an emotional farewell to Rhaenyra and her children, Jacaerys asks if Harwin is his biological father; Rhaenyra replies that Jacaerys is a Targaryen. Reading the political winds, Rhaenyra moves her household to Dragonstone, also bringing Laenor's lover, Ser Qarl Correy.

Alicent mentions to Harwin's brother, Larys Strong, that she wishes her father, Ser Otto, was still the king's Hand. To that purpose, Larys recruits three condemned criminals, has their tongues removed, and tasks them to set a fire at Harrenhal, killing Lord Strong and Ser Harwin.

Meanwhile, Prince Daemon and his wife, Laena Velaryon, visit Pentos with their daughters Baela and Rhaena. Prince Reggio Haratis offers them lands in exchange for an alliance against the resurgent Triarchy. The pregnant Laena suffers prolonged labor and is unable to deliver; she commands her dragon, Vhagar to incinerate her to die a dragonrider's death."
https://www.imdb.com/title/tt11198348/?ref_=ttep_ep7,,"As the families gather on Driftmark for a funeral, Viserys calls for an end to infighting and Alicent demands justice.",[],TV-MA,Release date,['Miguel Sapochnik'],"['', '', '']",[],"['incest', 'gay character', 'sex scene', 'incest sex', 'uncle niece incest', 'uncle niece sex', 'bare chested male', 'adolescent', 'false identity', 'therapy', 'scolding', 'father son relationship', 'gay man', 'boy', 'ritual', 'medical examination', 'jealousy', 'fight']",[],"King Viserys and his court attend Lady Laena Velaryon's funeral in Driftmark. While there, Rhaenyra, secretly grieving her paramour Ser Harwin Strong's death, is reunited with her uncle and Laena's widower, Daemon. Daemon and Viserys are also reunited, though Daemon declines to reconcile and return to King's Landing. Larys Strong, the new Lord of Harrenhal, also attends.

During the night, Rhaenyra and Daemon meet on the beach and make love. Prince Aemond sneaks out and claims Laena's dragon Vhagar as his own, nearly falling off while riding it. Aemond's cousins and nephews angrily confront him, with Laena's daughter Rhaena demanding that Vhagar rightfully should be hers. An altercation results in Lucerys slashing Aemond's left eye with a knife. All the royal children are brought before King Viserys. Queen Alicent wants Lucerys' eye gouged out as retribution. When Viserys refuses, a distraught Alicent grabs Viserys' Valyrian steel dagger and lunges at Lucerys. Rhaenyra blocks her, but Alicent wounds the princess' arm. Viserys considers the matter settled when Aemond says gaining the dragon was a fair exchange for losing an eye. Amid claims that Rhaenyra's children are bastards, Viserys decrees that anyone doubting his grandsons' legitimacy will lose their tongue. Princess Rhaenys privately urges Lord Corlys to pass his title and name through their granddaughter, Baela, knowing their homosexual son Laenor did not father Rhaenyra's children.

Reinstated Hand of the King, Otto Hightower is impressed with Alicent's newly-displayed character strength and says they will soon prevail. Daemon and Rhaenyra agree to unite against Alicent and her supporters. Rhaenyra wants them to marry, which Daemon says is impossible while her husband, Laenor, is alive. Daemon approaches Laenor's lover Ser Qarl Correy with a proposition. Soon after, Qarl apparently murders Laenor during a fight inside High Tide castle. Amid the chaotic aftermath, Rhaenys and Corlys believe the charred body in the grand hall fireplace is Laenor's. Daemon and Rhaenyra expect to be blamed for Laenor's death but know enemies will fear them. The two of them marry in the old Valyrian tradition, their respective children in attendance. Meanwhile, Laenor, having faked his death and shaved his head, secretly flees Driftmark with Qarl."
https://www.imdb.com/title/tt11198350/?ref_=ttep_ep8,,"Six years later. With the Driftmark succession suddenly critical, Rhaenyra attempts to strike a bargain with Rhaenys.",[],TV-MA,Release date,['Geeta Vasant Patel'],"['', '', '']",[],"['eye patch', 'rape victim', 'mother slaps her son', 'head cut off', 'boy', 'gay man', 'paternity', 'party', 'scolding', 'fight', 'punishment', 'bare chested male', 'brother brother relationship', 'slapped in the face', 'rear nudity', 'bed', 'trial', 'sex scene']",[],"Six years have passed, and House Velaryon's succession is jeopardized when Corlys Velaryon, Lord of the Tides, is severely wounded in the Stepstones fighting the Triarchy. His brother, Ser Vaemond Velaryon, petitions King's Landing to be named Corlys' heir, proclaiming that Prince Lucerys is not Ser Laenor Velaryon's legitimate son. A pregnant Princess Rhaenyra and Prince Daemon return to the capital to defend Lucerys' claim. Upon arrival, Rhaenyra notices the Red Keep is now austere and grim, reflecting the new religion that Queen Alicent embraces. King Viserys, bedridden, disfigured, and mentally muddled is gladdened to meet Rhaenyra and Daemon's sons Aegon the Younger and Viserys the Younger. All royal matters are now overseen by Alicent and the King's Hand, Ser Otto Hightower, who keep Viserys quiescent with milk of the poppy.

Meanwhile, Talya, Alicent's lady-in-waiting, frequently visits Daemon's former mistress, Mysaria, believed to be the White Worm, providing information regarding the royals.

Prince Aegon, now married to his sister, Helaena, rapes a handmaiden, which Alicent later covers up. In an attempt to gain Princess Rhaenys' support, Rhaenyra proposes that her son, Prince Jacaerys, marry Rhaenys' granddaughter, Lady Baela, who would eventually rule as king and queen-consort, as well as a marriage between Lucerys and Baela's twin sister, Lady Rhaena, she becoming the Lady of Driftmark and continuing the true Velaryon name and bloodline. Rhaenys warns her that she will have to stand alone while expecting the Hightowers to rule in favour of Vaemond. She also pleads for Viserys to defend her succession to the throne, quoting Aegon the Conqueror's prophetic dream about the Prince That Was Promised.

Vaemond presents his petition to the court, where Otto seems prepared to rule against Lucerys. As Rhaenyra begins speaking, Viserys, frail and barely ambulatory, enters, shocking the court. Viserys struggles towards the Iron Throne, but is assisted by Daemon, who returns Viserys' crown to his head, it having fallen off on the stairs. Viserys asks for Rhaenys' opinion on the matter, and she replies that Corlys wishes for Luke to succeed him as Lord of The Tides. Viserys then affirms that Lucerys is the legitimate heir to Driftmark. Enraged, Vaemond calls Rhaenyra a whore, and his supposed nephews and Rhaenyra's three elder sons bastards; Viserys declares that he will have Vaemond's tongue, keeping to his declaration in Driftmark that anyone who dares question the parentage of Rhaenyra's sons would lose their tongue. Daemon then decapitates Vaemond, declaring that he can keep his tongue.

The royal families gather for a feast at which Viserys implores everyone to make amends. In response, Rhaenyra toasts Queen Alicent for lovingly caring for Viserys. Alicent, in turn, toasts Rhaenyra, and - still angry with Aegon - says she will make a fine queen. After the exhausted king retires to bed, Aemond abruptly ends the festivities by mockingly praising Jacaerys, Lucerys, and Joffrey as being three ""Strong boys"", alluding to their deceased, biological father, Ser Harwin Strong. This results in a fight among the princes until Daemon intervenes. Amid mounting royal tensions, Rhaenyra prepares for her family's return to Dragonstone. Viserys, on his deathbed, mistakes Alicent for Rhaenyra and mutters parts of Aegon the Conqueror's dream; Alicent misinterprets it as Viserys wanting their son, Aegon, to succeed him as king. Viserys calls out to his ""love"", his late wife Aemma, as he passes away."
https://www.imdb.com/title/tt11198352/?ref_=ttep_ep9,,"While Alicent enlists Cole and Aemond to track down Aegon, Otto gathers the great houses of Westeros to affirm their allegiance.",[],TV-MA,Release date,['Clare Kilner'],"['', '', '']",[],"['foot fetish', 'pervert', 'brother brother relationship', 'punishment', 'prison', 'scolding', 'rear nudity', 'execution', 'bare chested male', 'sex scene', 'boy', 'ritual', 'loyalty']",[],"Queen Alicent tells her father, Ser Otto Hightower, the Hand of the King, that King Viserys' dying wish (which she misinterpreted) was that their son, Prince Aegon, succeed him rather than his daughter and chosen heir, Princess Rhaenyra. Otto delays publicly announcing the king's death and convenes a Small Council meeting. Alicent, Ser Harrold Westerling, and Lord Lyman Beesbury are stunned that Otto and other council members have secretly plotted to crown Aegon as king. When Beesbury protests usurping Rhaenyra, Ser Criston Cole kills him. Alicent refuses to allow Rhaenyra's murder to secure the throne. Harrold resigns as the Kingsguard's Lord Commander after defying Otto's command to assassinate Rhaenyra and her family. Criston later replaces Harrold. Meanwhile, Talya, Queen Alicent's lady-in-waiting, lights a candelabra in a window to secretly signal the king's death to Mysaria.

Otto and Alicent separately race to find and influence Aegon, who has fled the Red Keep. Otto sends Kingsguard brothers Ser Erryk and Ser Arryk Cargyll to search the city, while Criston and Prince Aemond assist Alicent, though Aemond wants to rule. In Flea Bottom, the Cargyll twins check a fighting arena Aegon frequents, where children, including Aegon's own bastard offspring, are forced into mortal combat as entertainment. An intermediary approaches the Cargylls, saying that Mysaria has Aegon and offers for Otto to meet with her. Mysaria, revealing she knows Viserys is dead, barters with Otto to end the child fighting pits in exchange for Aegon's location. The Cargylls find Aegon, but Criston and Aemond seize him by defeating Arryk, while Erryk withdraws to retrieve the Crown of Jaehaerys. With Aegon in her control, Alicent mandates that Rhaenyra and Daemon will be spared and exiled if they bend the knee.

Otto coerces nobles into swearing fealty to Aegon; those resisting are imprisoned or hanged to warn anyone wishing to support Rhaenyra. Lord Larys Strong informs Alicent about the spy network within the Red Keep that includes Talya, and that Otto uses it for personal gain. Alicent allows Larys to eliminate the network's leader and shortly after, Mysaria's house is burned. Princess Rhaenys Targaryen refuses to support Aegon as king and remains a captive. Ser Erryk, aligning with Rhaenys, frees her.

At Aegon's coronation in the Dragonpit, Otto announces Viserys' death and Aegon is crowned king by Cole before the city's cheering citizens. Rhaenys, separated from Erryk in the throng, enters the Dragonpit's lower caverns. Riding her dragon Meleys, Rhaenys breaches the hall from below, causing mayhem and casualties. The cowering royal usurpers expect to be burned alive, but Rhaenys spares them and flees on dragonback to Dragonstone."
https://www.imdb.com/title/tt11198354/?ref_=ttep_ep10,,"While mourning a tragic loss, Rhaenyra tries to hold the realm together, and Daemon prepares for war.",[],TV-MA,Release date,['Greg Yaitanes'],"['', '', '']",[],[],[],"Princess Rhaenys arrives on Dragonstone to inform Rhaenyra and Prince Daemon that King Viserys is dead and Aegon has usurped the throne. The news shocks Rhaenyra into a difficult premature labour and stillborn birth. She declares Prince Jacaerys Velaryon as her heir to the Iron Throne. Believing King Viserys was murdered, Daemon urges Rhaenyra to declare war against the Greens. Ser Erryk Cargyll brings Viserys' crown to Rhaenyra and Daemon proclaims her Queen of the Seven Kingdoms. All present but Rhaenys bow to her.

A peace delegation headed by Ser Otto Hightower delivers Aegon's peace terms along with a memento from Dowager Queen Alicent, offering Rhaenyra, her family and her supporters amnesty if she swears fealty to Aegon. Rhaenyra considers agreeing to peacefully unite the realm against the threat foretold by Aegon the Conqueror's dream. Daemon adamantly refuses Aegon's offer, while Rhaenys persuades her husband, Lord Corlys Velaryon, to support Rhaenyra's ""Black"" faction. At a council of war the next day, Corlys informs Rhaenyra his fleet will blockade all sea trade routes to King's Landing, while Prince Jacaerys and his younger brother, Prince Lucerys will separately recruit Houses Arryn, Stark, and Baratheon to the Blacks, to provide enough soldiers for a landward siege of the capital to starve the Greens into surrender. Aware that the Blacks have more dragons but not enough dragonriders, Daemon enters a large cave and awakens the hibernating Vermithor, King Jahaerys' former dragon and the second-largest in the realm.

Jaecerys flies to the Eyrie and Winterfell on his dragon, Vermax while Lucerys travels to Storm's End on his dragon, Arrax to meet with Lord Borros Baratheon. He discovers Prince Aemond is there with his dragon, Vhagar. Lucerys relays Rhaenyra's message, reminding Borros that his father swore an oath to support her succession. Borros reveals that Aegon has offered a political alliance by Aemond marrying one of his daughters. Borros refuses Rhaenyra's appeal, saying she has offered him nothing in return and that Lucerys, already betrothed, cannot also marry a Baratheon daughter.

Lucerys refuses Aemond's demand that he sacrifice his own eye as retribution for slashing Aemond's years earlier. Borros allows Lucerys to safely depart on Arrax. In a severe storm, Aemond follows with Vhagar, taunting and panicking Lucerys and Arrax. The much smaller Arrax defensively attacks and burns Vhagar, inciting Vhagar to kill and devour Lucerys and Arrax against Aemond's commands. Back on Dragonstone, Daemon informs Rhaenyra of Lucerys's death, where she is visibly distraught and enraged."
